TrackingNum,Vendor Name,District,Route,AssignedCourier,MasterCity,MasterPostalCode,LatestEventStatus,SignatureRequired,Weight(Lbs),Length(ft),Width(ft),Height(ft),Volume(ft),Head-Contractor,Director
NLA2139911502,Jupiter Shipping,M05,RNF50-K7S,Hercule Poirot,ARNPRIOR,K7S 1P9,Assigned to Delivery Load,FALSE,4.276968,1,1,1,1.019805,Bugs Bunny,Luke Skywalker
NLA2139911597,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 3B1,Assigned to Delivery Load,FALSE,2.006207,1,1,0,0.633911,Bugs Bunny,Luke Skywalker
NLA2139911656,Jupiter Shipping,M05,RNF04-K0J,Hercule Poirot,CALABOGIE,K0J 1H0,Assigned to Delivery Load,FALSE,3.042379,1,1,0,0.633911,Bugs Bunny,Luke Skywalker
NLA2139913041,Jupiter Shipping,M05,RNF01-K0J,Hercule Poirot,CORMAC,K0J 1M0,Assigned to Delivery Load,FALSE,4.078552,1,1,1,0.806615,Bugs Bunny,Luke Skywalker
NLA2139914422,Jupiter Shipping,M05,RNF02-K0J,Hercule Poirot,WHITNEY,K0J 2M0,Assigned to Delivery Load,FALSE,2.447131,1,1,1,0.668287,Bugs Bunny,Luke Skywalker
NLA2139915411,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,5.687926,1,1,1,0.858914,Bugs Bunny,Luke Skywalker
NLA2139916561,Jupiter Shipping,M05,MUS03-P0A,Optimus Prime,AHMIC HARBOUR,P0A 1A0,Assigned to Delivery Load,FALSE,9.678293,1,1,1,0.322399,James Bond,Luke Skywalker
NLA2139916621,Jupiter Shipping,M05,RNF30-K8H,Hercule Poirot,PETAWAWA,K8H 1H2,Assigned to Delivery Load,FALSE,8.752352,1,1,1,0.919978,Bugs Bunny,Luke Skywalker
NLA2139917142,Jupiter Shipping,M05,RNF21-K8A,Hercule Poirot,PEMBROKE,K8A 6W2,Assigned to Delivery Load,FALSE,8.950768,1,1,1,0.322399,Bugs Bunny,Luke Skywalker
NLA2139917418,Jupiter Shipping,M05,RNF21-K8A,Hercule Poirot,PEMBROKE,K8A 5M6,Assigned to Delivery Load,FALSE,3.086472,2,1,0,0.769855,Bugs Bunny,Luke Skywalker
NLA2139917568,Jupiter Shipping,M05,RNF01-K0J,Hercule Poirot,EGANVILLE,K0J 1T0,Assigned to Delivery Load,FALSE,3.880136,1,1,0,0.492366,Bugs Bunny,Luke Skywalker
NLA2139918110,Jupiter Shipping,M05,MUS02-P0A,Optimus Prime,SPRUCEDALE,P0A 1Y0,Assigned to Delivery Load,FALSE,2.700663,1,1,1,0.57635,James Bond,Luke Skywalker
NLA2139918260,Jupiter Shipping,M05,COR171-K0B,Don Draper,VANKLEEK HILL,K0B 1R0,Assigned to Delivery Load,FALSE,5.643834,1,1,1,1.244505,Bugs Bunny,Luke Skywalker
NLA2139918437,Jupiter Shipping,M05,MUS60-P2A,Tyrion Lannister,MCKELLAR,P2A 0B4,Assigned to Delivery Load,FALSE,5.357233,1,1,1,0.919978,James Bond,Luke Skywalker
NLA2139918546,Jupiter Shipping,M05,RNF02-K0J,Hercule Poirot,BARRY'S BAY,K0J 1B0,Assigned to Delivery Load,FALSE,5.313141,2,1,0,0.994661,Bugs Bunny,Luke Skywalker
NLA2139918552,Jupiter Shipping,M05,RNF06-K0J,Hercule Poirot,COBDEN,K0J 1K0,Assigned to Delivery Load,FALSE,17.482657,2,2,0,0.995744,Bugs Bunny,Luke Skywalker
NLA2139919340,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,KILLALOE,K0J 2A0,Assigned to Delivery Load,FALSE,2.843963,2,1,1,1.00529,Bugs Bunny,Luke Skywalker
NLA2139919455,Jupiter Shipping,M05,RNF41-K7V,Daenerys Targaryen,RENFREW,K7V 3Z9,Assigned to Delivery Load,FALSE,4.806077,1,1,0,0.407195,Bugs Bunny,Luke Skywalker
NLA2139919549,Jupiter Shipping,M05,MUS05-P0A,Optimus Prime,DUNCHURCH,P0A 1G0,Assigned to Delivery Load,FALSE,22.928075,2,1,1,2.115162,James Bond,Luke Skywalker
NLA2139919927,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,10.846743,2,1,0,0.769855,James Bond,Luke Skywalker
NLA2139920650,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,4.6738,1,1,1,0.454796,James Bond,Luke Skywalker
NLA2139920881,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 1J7,Assigned to Delivery Load,FALSE,17.019687,2,1,1,1.58063,James Bond,Luke Skywalker
NLA2139920987,Jupiter Shipping,M05,RNF40-K7V,Daenerys Targaryen,RENFREW,K7V 2G2,Assigned to Delivery Load,FALSE,1.466074,1,1,1,0.57635,Bugs Bunny,Luke Skywalker
NLA2139921159,Jupiter Shipping,M05,RNF04-K0J,Hercule Poirot,DACRE,K0J 1N0,Assigned to Delivery Load,FALSE,0.683433,1,1,0,0.184107,Bugs Bunny,Luke Skywalker
NLA2139921185,Jupiter Shipping,M05,COR171-K0B,Don Draper,DALKEITH,K0B 1E0,Assigned to Delivery Load,FALSE,8.024826,1,1,1,1.121299,Bugs Bunny,Luke Skywalker
NLA2139921627,Jupiter Shipping,M05,RNF20-K8A,Hercule Poirot,PEMBROKE,K8A 0K9,Assigned to Delivery Load,FALSE,5.66588,1,1,1,0.892519,Bugs Bunny,Luke Skywalker
NLA2139922460,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 1S8,Assigned to Delivery Load,FALSE,7.297301,1,1,1,0.57635,James Bond,Luke Skywalker
NLA2139922494,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,5.136771,1,1,1,1.019805,Bugs Bunny,Luke Skywalker
NLA2139922846,Jupiter Shipping,M05,RNF30-K8H,Hercule Poirot,PETAWAWA,K8H 2Z3,Assigned to Delivery Load,FALSE,5.158817,1,1,1,0.726335,Bugs Bunny,Luke Skywalker
NLA2139923137,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 3V9,Assigned to Delivery Load,FALSE,17.460611,2,1,1,1.00529,Bugs Bunny,Luke Skywalker
NLA2139923657,Jupiter Shipping,M05,RNF30-K8H,Hercule Poirot,PETAWAWA,K8H 0G2,Assigned to Delivery Load,FALSE,3.351026,1,1,1,0.806615,Bugs Bunny,Luke Skywalker
NLA2139923920,Jupiter Shipping,M05,SMT122-K7H,Spongebob Squarepants,PERTH,K7H 3C3,Assigned to Delivery Load,FALSE,13.183643,1,1,1,0.892519,Bugs Bunny,Luke Skywalker
NLA2139924163,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 1C1,Assigned to Delivery Load,FALSE,2.998287,1,1,1,0.57635,James Bond,Luke Skywalker
NLA2139924194,Jupiter Shipping,M05,RNF03-K0J,Hercule Poirot,CHALK RIVER,K0J 1J0,Assigned to Delivery Load,FALSE,4.100598,1,1,0,0.454551,Bugs Bunny,Luke Skywalker
NLA2139924708,Jupiter Shipping,M05,RNF02-K0J,Hercule Poirot,BARRY'S BAY,K0J 1B0,Assigned to Delivery Load,FALSE,4.6738,1,1,0,0.442158,Bugs Bunny,Luke Skywalker
NLA2139924760,Jupiter Shipping,M05,MUS10-P1L,Huckleberry Finn,BRACEBRIDGE,P1L 1E3,Assigned to Delivery Load,FALSE,10.560142,1,1,1,1.168176,James Bond,Luke Skywalker
NLA2139924963,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,13.690706,2,1,1,2.08208,James Bond,Luke Skywalker
NLA2139925031,Jupiter Shipping,M05,MUS60-P2A,Tyrion Lannister,PARRY SOUND,P2A 2G3,Assigned to Delivery Load,FALSE,11.50813,2,1,1,2.08208,James Bond,Luke Skywalker
NLA2139925227,Jupiter Shipping,M05,MUS06-P0A,Optimus Prime,DWIGHT,P0A 1H0,Assigned to Delivery Load,FALSE,3.262841,1,1,0,0.255709,James Bond,Luke Skywalker
NLA2139925613,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,KILLALOE,K0J 2A0,Assigned to Delivery Load,FALSE,11.6845,2,1,1,1.00529,Bugs Bunny,Luke Skywalker
NLA2139925622,Jupiter Shipping,M05,RNF20-K8A,Hercule Poirot,PEMBROKE,K8A 6W7,Assigned to Delivery Load,FALSE,5.820204,1,1,1,0.882529,Bugs Bunny,Luke Skywalker
NLA2139925674,Jupiter Shipping,M05,RNF40-K7V,Daenerys Targaryen,RENFREW,K7V 1B4,Assigned to Delivery Load,FALSE,5.180863,1,1,1,0.639411,Bugs Bunny,Luke Skywalker
NLA2139925937,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 1N4,Assigned to Delivery Load,FALSE,3.902182,1,1,1,0.806615,Bugs Bunny,Luke Skywalker
NLA2139926082,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,7.18707,3,1,0,0.530779,Bugs Bunny,Luke Skywalker
NLA2139926152,Jupiter Shipping,M05,MUS10-P1L,Huckleberry Finn,BRACEBRIDGE,P1L 1Z1,Assigned to Delivery Load,FALSE,4.475384,1,1,1,0.440248,James Bond,Luke Skywalker
NLA2139926214,Jupiter Shipping,M05,MUS20-P1P,Tyrion Lannister,GRAVENHURST,P1P 1Z6,Assigned to Delivery Load,FALSE,11.244,2,1,1,1.437236,James Bond,Luke Skywalker
NLA2139926302,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SUNDRIDGE,P0A 1Z0,Assigned to Delivery Load,FALSE,1.741652,1,1,0,0.341296,James Bond,Luke Skywalker
NLA2139926388,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,0.837757,1,1,0,0.184107,James Bond,Luke Skywalker
NLA2139926429,Jupiter Shipping,M05,MUS03-P0A,Optimus Prime,BURK'S FALLS,P0A 1C0,Assigned to Delivery Load,FALSE,5.48951,2,1,0,0.526877,James Bond,Luke Skywalker
NLA2139926646,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 2X3,Assigned to Delivery Load,FALSE,1.719606,1,1,1,0.322399,Bugs Bunny,Luke Skywalker
NLA2139926658,Jupiter Shipping,M05,RNF05-K0J,Hercule Poirot,MACKEY,K0J 2B0,Assigned to Delivery Load,FALSE,9.612155,2,1,1,2.145764,Bugs Bunny,Luke Skywalker
NLA2139926694,Jupiter Shipping,M05,RNF08-K0J,Hercule Poirot,PALMER RAPIDS,K0J 2E0,Assigned to Delivery Load,FALSE,2.006207,1,1,0,0.419766,Bugs Bunny,Luke Skywalker
NLA2139926872,Jupiter Shipping,M05,RNF02-K0J,Hercule Poirot,BARRY'S BAY,K0J 1B0,Assigned to Delivery Load,FALSE,2.51327,1,1,0,0.454551,Bugs Bunny,Luke Skywalker
NLA2139927003,Jupiter Shipping,M05,MUS02-P0A,Optimus Prime,KEARNEY,P0A 1M0,Assigned to Delivery Load,FALSE,6.062712,2,1,1,1.00529,James Bond,Luke Skywalker
NLA2139927114,Jupiter Shipping,M05,MUS60-P2A,Tyrion Lannister,MCKELLAR,P2A 0B4,Assigned to Delivery Load,FALSE,2.601455,1,1,0,0.407195,James Bond,Luke Skywalker
NLA2139927127,Jupiter Shipping,M05,RNF20-K8A,Hercule Poirot,PEMBROKE,K8A 6W6,Assigned to Delivery Load,FALSE,7.319347,2,1,1,1.234313,Bugs Bunny,Luke Skywalker
NLA2139927291,Jupiter Shipping,M05,RNF02-K0J,Hercule Poirot,BARRY'S BAY,K0J 1B0,Assigned to Delivery Load,FALSE,1.058219,1,1,1,0.27819,Bugs Bunny,Luke Skywalker
NLA2139927296,Jupiter Shipping,M05,MUS03-P0A,Optimus Prime,BURK'S FALLS,P0A 1C0,Assigned to Delivery Load,FALSE,11.089252,1,1,1,1.168176,James Bond,Luke Skywalker
NLA2139927488,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SUNDRIDGE,P0A 1Z0,Assigned to Delivery Load,FALSE,6.19499,1,1,1,0.664483,James Bond,Luke Skywalker
NLA2139927902,Jupiter Shipping,M05,RNF01-K0J,Hercule Poirot,EGANVILLE,K0J 1T0,Assigned to Delivery Load,FALSE,8.113011,1,1,1,0.806615,Bugs Bunny,Luke Skywalker
NLA2139737312,Jupiter Shipping,M05,COR171-K0B,Don Draper,CHUTE-A-BLONDEAU,K0B 1B0,Assigned to Delivery Load,FALSE,6.398901,1,1,1,0.938635,Bugs Bunny,Luke Skywalker
NLA2139785734,Jupiter Shipping,M05,COR161-K0B,Don Draper,ALFRED,K0B 1A0,Assigned to Delivery Load,FALSE,5.313141,1,1,1,0.815577,Bugs Bunny,Luke Skywalker
NLA2139798404,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,KILLALOE,K0J 2A0,Assigned to Delivery Load,FALSE,6.19499,1,1,1,0.892519,Bugs Bunny,Luke Skywalker
NLA2139798737,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,2.16053,1,1,1,0.664483,Bugs Bunny,Luke Skywalker
NLA2139809071,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,KILLALOE,K0J 2A0,Assigned to Delivery Load,FALSE,2.16053,1,1,1,0.596167,Bugs Bunny,Luke Skywalker
NLA2139809173,Jupiter Shipping,M05,RNF04-K0J,Hercule Poirot,BURNSTOWN,K0J 1G0,Assigned to Delivery Load,FALSE,3.306934,1,0,0,0.182485,Bugs Bunny,Luke Skywalker
NLA2139811311,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,2.028253,1,1,0,0.301942,Bugs Bunny,Luke Skywalker
NLA2139815805,Jupiter Shipping,M05,COR161-K0B,Don Draper,ALFRED,K0B 1A0,Assigned to Delivery Load,FALSE,7.870503,2,1,1,1.58063,Bugs Bunny,Luke Skywalker
NLA2139827334,Jupiter Shipping,M05,COR171-K0B,Don Draper,VANKLEEK HILL,K0B 1R0,Assigned to Delivery Load,FALSE,2.270761,2,1,0,0.362938,Bugs Bunny,Luke Skywalker
NLA2139836844,Jupiter Shipping,M05,COR161-K0B,Don Draper,PLANTAGENET,K0B 1L0,Assigned to Delivery Load,FALSE,9.17123,1,1,1,1.168176,Bugs Bunny,Luke Skywalker
NLA2139841061,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 3A3,Assigned to Delivery Load,FALSE,4.85017,2,1,1,1.234313,Bugs Bunny,Luke Skywalker
NLA2139844290,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 2R2,Assigned to Delivery Load,FALSE,3.020333,2,1,1,1.00529,Bugs Bunny,Luke Skywalker
NLA2139848529,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,1.256635,2,1,0,0.711774,James Bond,Luke Skywalker
NLA2139849119,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,8.289381,2,1,1,1.219256,Bugs Bunny,Luke Skywalker
NLA2139851041,Jupiter Shipping,M05,COR171-K0B,Don Draper,CHUTE-A-BLONDEAU,K0B 1B0,Assigned to Delivery Load,FALSE,3.902182,1,1,0,0.31597,Bugs Bunny,Luke Skywalker
NLA2139867417,Jupiter Shipping,M05,MUS02-P0A,Optimus Prime,EMSDALE,P0A 1J0,Assigned to Delivery Load,FALSE,6.05,2,1,1,1.219256,James Bond,Luke Skywalker
NLA2139869336,Jupiter Shipping,M05,RNF20-K8A,Hercule Poirot,PEMBROKE,K8A 6W5,Assigned to Delivery Load,FALSE,2.579408,2,1,0,0.526877,Bugs Bunny,Luke Skywalker
NLA2139870116,Jupiter Shipping,M05,RNF40-K7V,Daenerys Targaryen,RENFREW,K7V 1E5,Assigned to Delivery Load,FALSE,6.19499,1,1,1,0.892519,Bugs Bunny,Luke Skywalker
NLA2139870831,Jupiter Shipping,M05,SMT122-K7H,Spongebob Squarepants,PERTH,K7H 3C6,Assigned to Delivery Load,FALSE,3.108518,2,1,0,0.769855,Bugs Bunny,Luke Skywalker
NLA2139883529,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,GOLDEN LAKE,K0J 1X0,Assigned to Delivery Load,FALSE,3.946274,1,1,0,0.454551,Bugs Bunny,Luke Skywalker
NLA2139885770,Jupiter Shipping,M05,RNF05-K0J,Hercule Poirot,STONECLIFFE,K0J 2K0,Assigned to Delivery Load,FALSE,1.587328,1,1,0,0.302018,Bugs Bunny,Luke Skywalker
NLA2139888388,Jupiter Shipping,M05,RNF03-K0J,Hercule Poirot,DEEP RIVER,K0J 1P0,Assigned to Delivery Load,FALSE,1.15,1,1,0,0.150587,Bugs Bunny,Luke Skywalker
NLA2139888932,Jupiter Shipping,M05,MUS02-P0A,Optimus Prime,SPRUCEDALE,P0A 1Y0,Assigned to Delivery Load,FALSE,3.020333,1,1,1,0.596167,James Bond,Luke Skywalker
NLA2139892020,Jupiter Shipping,M05,RNF03-K0J,Hercule Poirot,CHALK RIVER,K0J 1J0,Assigned to Delivery Load,FALSE,6.878423,2,1,1,1.00529,Bugs Bunny,Luke Skywalker
NLA2139892440,Jupiter Shipping,M05,RNF20-K8A,Hercule Poirot,PEMBROKE,K8A 0G7,Assigned to Delivery Load,FALSE,2.105415,3,1,1,0.761758,Bugs Bunny,Luke Skywalker
NLA2139892470,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 2R3,Assigned to Delivery Load,FALSE,8.135057,1,1,1,0.561287,James Bond,Luke Skywalker
NLA2139895366,Jupiter Shipping,M05,RNF01-K0J,Hercule Poirot,EGANVILLE,K0J 1T0,Assigned to Delivery Load,FALSE,8.41,3,1,1,2.783182,Bugs Bunny,Luke Skywalker
NLA2139896497,Jupiter Shipping,M05,RNF41-K7V,Daenerys Targaryen,RENFREW,K7V 3Z8,Assigned to Delivery Load,FALSE,21.737579,2,1,1,1.685185,Bugs Bunny,Luke Skywalker
NLA2139900667,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 1A1,Assigned to Delivery Load,FALSE,8.399612,2,1,1,1.778892,Bugs Bunny,Luke Skywalker
NLA2139902429,Jupiter Shipping,M05,RNF20-K8A,Hercule Poirot,PEMBROKE,K8A 4W8,Assigned to Delivery Load,FALSE,5.84225,1,1,1,0.664483,Bugs Bunny,Luke Skywalker
NLA2139902788,Jupiter Shipping,M05,RNF30-K8H,Hercule Poirot,PETAWAWA,K8H 2W8,Assigned to Delivery Load,FALSE,6.183966,3,1,1,1.72412,Bugs Bunny,Luke Skywalker
NLA2139903448,Jupiter Shipping,M05,SMT122-K7H,Spongebob Squarepants,PERTH,K7H 0A3,Assigned to Delivery Load,FALSE,3.15261,1,1,1,0.806615,Bugs Bunny,Luke Skywalker
NLA2139903456,Jupiter Shipping,M05,RNF01-K0J,Hercule Poirot,EGANVILLE,K0J 1T0,Assigned to Delivery Load,FALSE,4.078552,2,1,1,1.00529,Bugs Bunny,Luke Skywalker
NLA2139908892,Jupiter Shipping,M05,MUS02-P0A,Optimus Prime,EMSDALE,P0A 1J0,Assigned to Delivery Load,FALSE,9.17123,2,1,1,1.234313,James Bond,Luke Skywalker
NLA2139909396,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SUNDRIDGE,P0A 1Z0,Assigned to Delivery Load,FALSE,8.553936,2,1,0,0.377584,James Bond,Luke Skywalker
NLA2139910082,Jupiter Shipping,M05,MUS03-P0A,Optimus Prime,BURK'S FALLS,P0A 1C0,Assigned to Delivery Load,FALSE,0.925942,1,1,1,0.322399,James Bond,Luke Skywalker
NLA2139910971,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SUNDRIDGE,P0A 1Z0,Assigned to Delivery Load,FALSE,6.261128,2,1,1,1.00529,James Bond,Luke Skywalker
NLA2139911152,Jupiter Shipping,M05,SMT111-K7A,Santa Claus,SMITH'S FALLS,K7A 2Z2,Assigned to Delivery Load,FALSE,1.366866,1,1,0,0.184107,Bugs Bunny,Luke Skywalker
NLA2139912146,Jupiter Shipping,M05,MUS06-P0A,Optimus Prime,DWIGHT,P0A 1H0,Assigned to Delivery Load,FALSE,19.356587,2,1,1,1.234667,James Bond,Luke Skywalker
NLA2139912187,Jupiter Shipping,M05,RNF20-K8A,Hercule Poirot,PEMBROKE,K8A 6W7,Assigned to Delivery Load,FALSE,4.784031,3,1,1,0.787812,Bugs Bunny,Luke Skywalker
NLA2139913114,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,KILLALOE,K0J 2A0,Assigned to Delivery Load,FALSE,2.733732,1,1,1,0.639411,Bugs Bunny,Luke Skywalker
NLA2139913419,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 1S6,Assigned to Delivery Load,FALSE,3.130564,2,1,0,0.526877,James Bond,Luke Skywalker
NLA2139913938,Jupiter Shipping,M05,MUS03-P0A,Optimus Prime,BURK'S FALLS,P0A 1C0,Assigned to Delivery Load,FALSE,5.269048,1,1,1,0.919978,James Bond,Luke Skywalker
NLA2139914248,Jupiter Shipping,M05,RNF21-K8A,Hercule Poirot,PEMBROKE,K8A 3Y6,Assigned to Delivery Load,FALSE,4.166737,2,1,1,1.00529,Bugs Bunny,Luke Skywalker
NLA2139914252,Jupiter Shipping,M05,RNF41-K7V,Daenerys Targaryen,RENFREW,K7V 3Z4,Assigned to Delivery Load,FALSE,13.800938,1,1,1,1.168176,Bugs Bunny,Luke Skywalker
NLA2139915074,Jupiter Shipping,M05,MUS03-P0A,Optimus Prime,MAGNETAWAN,P0A 1P0,Assigned to Delivery Load,FALSE,5.379279,1,1,1,0.639411,James Bond,Luke Skywalker
NLA2139916125,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,GOLDEN LAKE,K0J 1X0,Assigned to Delivery Load,FALSE,7.65004,1,1,1,0.816652,Bugs Bunny,Luke Skywalker
NLA2139916312,Jupiter Shipping,M05,MUS80-P0C,Tyrion Lannister,MACTIER,P0C 1H0,Assigned to Delivery Load,FALSE,5.577695,1,1,1,0.57635,James Bond,Luke Skywalker
NLA2139917392,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 3B2,Assigned to Delivery Load,FALSE,3.902182,2,1,1,1.00529,Bugs Bunny,Luke Skywalker
NLA2139918032,Jupiter Shipping,M05,RNF50-K7S,Hercule Poirot,ARNPRIOR,K7S 1J2,Assigned to Delivery Load,FALSE,9.369646,3,0,0,0.506366,Bugs Bunny,Luke Skywalker
NLA2139920113,Jupiter Shipping,M05,RNF21-K8A,Hercule Poirot,PEMBROKE,K8A 6W4,Assigned to Delivery Load,FALSE,4.530499,1,1,1,0.568137,Bugs Bunny,Luke Skywalker
NLA2139920540,Jupiter Shipping,M05,MUS10-P1L,Huckleberry Finn,BRACEBRIDGE,P1L 1M5,Assigned to Delivery Load,FALSE,2.711686,2,1,0,0.3632,James Bond,Luke Skywalker
NLA2139920959,Jupiter Shipping,M05,RNF01-K0J,Hercule Poirot,EGANVILLE,K0J 1T0,Assigned to Delivery Load,FALSE,3.262841,1,1,0,0.483783,Bugs Bunny,Luke Skywalker
NLA2139921676,Jupiter Shipping,M05,RNF20-K8A,Hercule Poirot,PEMBROKE,K8A 6W7,Assigned to Delivery Load,FALSE,6.128851,2,2,0,0.995744,Bugs Bunny,Luke Skywalker
NLA2139922546,Jupiter Shipping,M05,MUS10-P1L,Huckleberry Finn,BRACEBRIDGE,P1L 1H9,Assigned to Delivery Load,FALSE,5.092678,1,1,0,0.407195,James Bond,Luke Skywalker
NLA2139922631,Jupiter Shipping,M05,MUS60-P2A,Tyrion Lannister,PARRY SOUND,P2A 0A9,Assigned to Delivery Load,FALSE,4.365153,1,1,0,0.407195,James Bond,Luke Skywalker
NLA2139923017,Jupiter Shipping,M05,MUS10-P1L,Huckleberry Finn,BRACEBRIDGE,P1L 0C9,Assigned to Delivery Load,FALSE,2.645547,1,1,0,0.302018,James Bond,Luke Skywalker
NLA2139924281,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,9.391692,1,1,1,0.960277,Bugs Bunny,Luke Skywalker
NLA2139925164,Jupiter Shipping,M05,RNF01-K0J,Hercule Poirot,EGANVILLE,K0J 1T0,Assigned to Delivery Load,FALSE,7.429578,2,1,0,0.499208,Bugs Bunny,Luke Skywalker
NLA2139925684,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SUNDRIDGE,P0A 1Z0,Assigned to Delivery Load,FALSE,5.004493,1,1,1,0.919978,James Bond,Luke Skywalker
NLA2139925888,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 1M1,Assigned to Delivery Load,FALSE,6.503637,1,1,1,0.639411,Bugs Bunny,Luke Skywalker
NLA2139925980,Jupiter Shipping,M05,RNF30-K8H,Hercule Poirot,PETAWAWA,K8H 3E2,Assigned to Delivery Load,FALSE,5.864296,1,1,0,0.454551,Bugs Bunny,Luke Skywalker
NLA2139926300,Jupiter Shipping,M05,RNF50-K7S,Hercule Poirot,ARNPRIOR,K7S 3G8,Assigned to Delivery Load,FALSE,1.025942,1,1,1,0.631945,Bugs Bunny,Luke Skywalker
NLA2139926631,Jupiter Shipping,M05,MUS20-P1P,Tyrion Lannister,GRAVENHURST,P1P 1R1,Assigned to Delivery Load,FALSE,16.821271,2,1,1,1.778892,James Bond,Luke Skywalker
NLA2139926928,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 0E4,Assigned to Delivery Load,FALSE,2.072345,1,1,1,0.664483,Bugs Bunny,Luke Skywalker
NLA2139927256,Jupiter Shipping,M05,RNF04-K0J,Hercule Poirot,GRIFFITH,K0J 2R0,Assigned to Delivery Load,FALSE,2.954194,1,1,1,0.57635,Bugs Bunny,Luke Skywalker
NLA2139927903,Jupiter Shipping,M05,RNF40-K7V,Daenerys Targaryen,RENFREW,K7V 3B5,Assigned to Delivery Load,FALSE,1.763698,1,1,1,0.919978,Bugs Bunny,Luke Skywalker
NLA2139927937,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,6.613868,1,1,1,0.919978,James Bond,Luke Skywalker
NLA2139928038,Jupiter Shipping,M05,RNF21-K8A,Hercule Poirot,PEMBROKE,K8A 7S3,Assigned to Delivery Load,FALSE,3.373073,1,1,1,0.639411,Bugs Bunny,Luke Skywalker
NLA2139928376,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,KILLALOE,K0J 2A0,Assigned to Delivery Load,FALSE,3.946274,2,1,0,0.526877,Bugs Bunny,Luke Skywalker
NLA2139928400,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,20.569129,2,1,1,1.778892,James Bond,Luke Skywalker
NLA2139928410,Jupiter Shipping,M05,MUS06-P0A,Optimus Prime,DORSET,P0A 1E0,Assigned to Delivery Load,FALSE,7.253208,1,1,1,0.57635,James Bond,Luke Skywalker
